Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci
69.0,0.22626748866382504,-0.1434434741732297,0.5959784515008798,0.6618275605671253,0.48662778268374973,0.8370273384505009,0.2771683446367367,0.11292907878064626,0.44140761049282706,0.030172640014362873,-0.10154701355130721,0.16189229358003296,0.0819274831630204,-0.09201900696094689,0.2558739732869877,-0.010590558005992373,-0.17970681640754607,0.15852570039556133,0.0653610070816662,-0.043738850175860794,0.1744608643391932,0.031422558278018306,-0.10077543218919881,0.1636205487452354
69.87878787878788,0.19076844790077482,-0.13912906445786952,0.5206659602594191,0.6471593543851305,0.47688157149241994,0.8174371372778411,0.2581571231020813,0.10384625433621952,0.41246799186794303,0.030255367184473303,-0.09776380523416062,0.15827453960310722,0.0791830572581535,-0.08424822618000502,0.24261434069631202,-0.010812921779632861,-0.17278168203887848,0.15115583847961275,0.0635728550997948,-0.04334084083819413,0.1704865510377837,0.02873951052306843,-0.10080947434006342,0.15828849538620027
70.75757575757575,0.15687316799458764,-0.13778891106073146,0.4515352470499068,0.6324749369347076,0.46701388815577555,0.7979359857136397,0.2391578394107974,0.09435357321909074,0.3839621056025041,0.030334976248464318,-0.0940628528302985,0.15473280532722714,0.07642631125447089,-0.07693648982559734,0.2297891123345391,-0.011031528874624275,-0.16608323045541207,0.14402017270616352,0.06178335467778636,-0.04297157978768195,0.16653828914325466,0.026056067270845293,-0.10087711280812779,0.1529892473498184
71.63636363636364,0.12481403701647223,-0.14009034059891154,0.38971841463185597,0.6177673838596114,0.45700754691696943,0.7785272208022533,0.22022329513171354,0.08442083012329993,0.35602576014012716,0.030409132609383493,-0.09045420571889927,0.15127247093766627,0.07366890625032024,-0.07016004972598563,0.21749786222662612,-0.011244160733810432,-0.15964267311992017,0.1371543516522993,0.05999163834364497,-0.04263378609731756,0.1626170627846075,0.02337195042194641,-0.1009808693064632,0.147724770150356
72.51515151515152,0.09482344303763926,-0.14636424419270797,0.33601113026798646,0.6030297708035971,0.4468452941750821,0.7592142474321121,0.2014062918336589,0.07401676507010299,0.32879581859721485,0.030475501670278293,-0.08694796428604239,0.147898967626599,0.07092250334404915,-0.06399627471776861,0.2058412814058669,-0.011448598800035237,-0.1534915792472563,0.13059438164718581,0.05819683862537469,-0.042330227120066045,0.15872390437081543,0.020686881876969224,-0.1011233240497321,0.14249708780367054
73.39393939393939,0.06713377412929775,-0.1563860973826089,0.2906536456412044,0.5882551734104196,0.43650985550655497,0.7400004913142841,0.18275963108546203,0.06311102928909842,0.3024082328818256,0.03053174883419621,-0.08355424457279736,0.14461774224118978,0.06819876363400512,-0.0585215685729954,0.19491909584100564,-0.01164262451614248,-0.14766147100321858,0.12437622197093362,0.05639808805097959,-0.042063719303690995,0.15485989540565018,0.01800058353651114,-0.1013071167415264,0.13730828381454868
74.27272727272727,0.0419767754010181,-0.1692578034572351,0.2532113542592713,0.5734366747317924,0.42598399756284383,0.7208893519007409,0.16433613975614333,0.05167716182498178,0.2769951176873049,0.030575537009831066,-0.08028313980283776,0.14143421382249988,0.06550936847792438,-0.05380822399871264,0.18482696095456141,-0.011824016055405895,-0.14218327688538332,0.11853524477457153,0.054594519699983655,-0.041837128539989964,0.15102616793995727,0.015312777080529513,-0.10153494788646678,0.1321605020475258
75.15151515151516,0.019396256656668442,-0.183843609396117,0.22263612270945388,0.5585695231383648,0.4152524570532004,0.7018865892235293,0.1461960398670962,0.03970212562259397,0.25268995411159845,0.030603800015534532,-0.07714561909247551,0.1383532191235446,0.06287192097782054,-0.04991622688582871,0.17566006884146979,-0.011989595907857892,-0.13708649525987457,0.11310730344415879,0.05278542785914849,-0.04165325009614771,0.1472241058144447,0.012623119696711663,-0.10180969224181634,0.12705593163523965
76.03030303030303,-0.0010120213085978713,-0.19954391692065201,0.19751987430345627,0.5436541292506331,0.4043048662288257,0.6830033922724403,0.128417183925258,0.027201859891414354,0.22963250795910164,0.0306117334746778,-0.07415459027079074,0.13537805722014634,0.06031814202822905,-0.046879428970863765,0.16751571302732188,-0.012133908157526602,-0.13239703386023588,0.10812921754518266,0.05097049114293171,-0.04151461491698797,0.1434555972028514,0.00993111481931637,-0.10213452373059391,0.12199675336922665
76.9090909090909,-0.01971764165285314,-0.21584945754920207,0.17641417424349579,0.5286916565572071,0.3931323962828084,0.6642509168316058,0.1110799956866926,0.01422094740332154,0.20793904397006369,0.030594279510391453,-0.07132262367682779,0.1325111826976107,0.057881811477853706,-0.044702009740654844,0.16046563269636227,-0.012251164603238135,-0.12813477910597612,0.10363244989949985,0.04914944421655872,-0.04142370065175969,0.13972258908487714,0.007236243459035549,-0.10251264203789533,0.11698512895596642
