τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,
0.005,0.7567567567567568,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.7027027027027027,0.6486486486486487,0.7297297297297297,0.5945945945945946,0.7837837837837838,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.7837837837837838,0.7297297297297297,0.5675675675675675
0.01,0.822429906542056,0.7383177570093458,0.7912772585669782,0.7694704049844237,0.7912772585669782,0.7414330218068536,0.8598130841121495,0.6292834890965732,0.8442367601246106,0.7912772585669782,0.7912772585669782,0.8193146417445483,0.822429906542056,0.7881619937694704,0.778816199376947
0.015,0.7907488986784141,0.7070484581497798,0.76431718061674,0.7533039647577092,0.762114537444934,0.7026431718061674,0.8414096916299559,0.6233480176211453,0.8259911894273128,0.7709251101321586,0.7775330396475771,0.7775330396475771,0.788546255506608,0.7466960352422908,0.7599118942731278
0.02,0.7588652482269503,0.6737588652482269,0.7535460992907801,0.75,0.7446808510638298,0.6826241134751773,0.8156028368794326,0.6187943262411347,0.8067375886524822,0.7570921985815603,0.7624113475177305,0.7535460992907801,0.7588652482269503,0.7127659574468085,0.75
0.025,0.7558320373250389,0.6609642301710731,0.7418351477449455,0.7433903576982893,0.7325038880248833,0.6625194401244168,0.80248833592535,0.6034214618973561,0.8009331259720062,0.7511664074650077,0.7573872472783826,0.7465007776049767,0.7511664074650077,0.7091757387247278,0.7325038880248833
0.03,0.7432239657631954,0.6433666191155493,0.724679029957204,0.7417974322396577,0.724679029957204,0.6476462196861626,0.8031383737517832,0.5991440798858774,0.797432239657632,0.7546362339514978,0.7589158345221113,0.738944365192582,0.746077032810271,0.7075606276747504,0.724679029957204
0.035,0.7357237715803453,0.6334661354581673,0.7171314741035857,0.7357237715803453,0.7250996015936255,0.6387782204515272,0.796812749003984,0.5922974767596282,0.7915006640106241,0.7450199203187251,0.7556440903054449,0.7383798140770252,0.747675962815405,0.703851261620186,0.7211155378486056
0.04,0.7244389027431422,0.6246882793017456,0.7057356608478803,0.7306733167082294,0.7182044887780549,0.6346633416458853,0.7905236907730673,0.587281795511222,0.7880299251870324,0.7394014962593516,0.7481296758104738,0.7306733167082294,0.7394014962593516,0.6920199501246883,0.7144638403990025
0.045,0.7122473246135553,0.6183115338882283,0.6991676575505351,0.7241379310344828,0.713436385255648,0.6266349583828775,0.7871581450653984,0.5802615933412604,0.7824019024970273,0.7324613555291319,0.7384066587395958,0.7193816884661117,0.7300832342449465,0.6825208085612366,0.7051129607609988
0.05,0.7121387283236994,0.6184971098265896,0.6982658959537572,0.7260115606936416,0.7167630057803468,0.630057803468208,0.7895953757225433,0.576878612716763,0.7838150289017342,0.7329479768786127,0.738728323699422,0.7202312138728324,0.7329479768786127,0.6855491329479769,0.707514450867052
0.055,0.7065462753950339,0.6117381489841986,0.6941309255079007,0.7223476297968398,0.7121896162528216,0.6207674943566591,0.7855530474040632,0.5778781038374717,0.781038374717833,0.7246049661399548,0.7336343115124153,0.7155756207674944,0.7291196388261851,0.6817155756207675,0.7009029345372461
0.06,0.7039911308203991,0.6053215077605322,0.6862527716186253,0.7184035476718403,0.7073170731707317,0.614190687361419,0.7815964523281597,0.5720620842572062,0.7782705099778271,0.7195121951219512,0.7283813747228381,0.7095343680709535,0.7239467849223947,0.6807095343680709,0.6951219512195121
0.065,0.7027322404371584,0.5989071038251366,0.6819672131147541,0.7136612021857923,0.7016393442622951,0.6098360655737705,0.780327868852459,0.5683060109289617,0.7770491803278688,0.7158469945355191,0.7245901639344262,0.7081967213114754,0.7234972677595628,0.6786885245901639,0.6918032786885245
0.07,0.7031419284940412,0.5980498374864572,0.6803900325027086,0.7128927410617552,0.6988082340195017,0.6088840736728061,0.7789815817984832,0.5666305525460456,0.7746478873239436,0.7118093174431203,0.7204767063921993,0.7074756229685807,0.723726977248104,0.6771397616468039,0.6890574214517876
0.075,0.7044228694714132,0.598705501618123,0.6796116504854369,0.7130528586839266,0.6990291262135923,0.6094929881337648,0.7799352750809061,0.5674217907227616,0.7745415318230853,0.7119741100323624,0.7206040992448759,0.7076591154261057,0.7227615965480043,0.6763754045307443,0.6893203883495146
0.08,0.7041800643086816,0.5991425509110396,0.6784565916398714,0.7116827438370846,0.6977491961414791,0.6077170418006431,0.7781350482315113,0.5669882100750268,0.7727759914255091,0.7095391211146839,0.7181136120042872,0.707395498392283,0.722400857449089,0.6752411575562701,0.6891747052518756
0.085,0.7018104366347178,0.597444089456869,0.678381256656017,0.7124600638977636,0.6975505857294995,0.6080937167199149,0.777422790202343,0.5654952076677316,0.7731629392971247,0.711395101171459,0.7199148029818956,0.7071352502662407,0.7220447284345048,0.6751863684771033,0.6890308839190629
0.09,0.7016985138004246,0.5987261146496815,0.678343949044586,0.7123142250530785,0.697452229299363,0.6093418259023354,0.7760084925690022,0.5658174097664543,0.772823779193206,0.7112526539278131,0.7197452229299363,0.7080679405520169,0.7229299363057324,0.6762208067940552,0.6889596602972399
