Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.0,0.07298376338154662,0.0,0.0,0.0,0.0,0.0,0.732465768974804,0.5895634076498705
0.001,0.21032174685330807,0.0,0.19102347488104202,0.21525654455363824,0.24399455559357783,0.24399455559357783,0.732465768974804,0.5895634076498705
0.002,0.27380244335497494,0.0392156862745098,0.35735403562156376,0.31186393764573056,0.36437814170722943,0.36437814170722943,0.732465768974804,0.5895634076498705
0.003,0.31917356146618214,0.0392156862745098,0.393239744649013,0.38931470119403494,0.49353038970444935,0.5071122535098088,0.732465768974804,0.5895634076498705
0.004,0.37501168428399767,0.11533726196663052,0.5226598237253105,0.4280112290585998,0.5487410529658162,0.5623229167711756,0.732465768974804,0.5895634076498705
0.005,0.3895344118628761,0.1340351478726256,0.5917498579901624,0.4792186779805514,0.6377182951831606,0.6513001589885201,0.732465768974804,0.5895634076498705
0.006,0.45319087951508,0.1340351478726256,0.6101627206206139,0.5493409734233009,0.7069774274234933,0.7260069003963259,0.737434738235749,0.5972235581778246
0.007,0.4916410524827227,0.1340351478726256,0.6239617720643497,0.5874489377613417,0.7446767972467248,0.7637062702195573,0.7627795366136649,0.6203764880728889
0.008,0.56636173920432,0.15002819136077283,0.6570982871207354,0.5977471203283024,0.8088401032077587,0.8288140351514277,0.7808266581314635,0.6598932065101633
0.009,0.6380839903528491,0.21992625089764012,0.6924287813656288,0.5991981628273303,0.8465228464760288,0.8664967784196979,0.7992395207619148,0.6975691804511692
0.01,0.6622294854263172,0.21992625089764012,0.7066203539382995,0.6188060059645852,0.8477178269828323,0.8676917589265013,0.832848298861006,0.7311779585502604
0.011,0.7389945961790634,0.27803123462945223,0.7066203539382995,0.6363800287625625,0.8477178269828323,0.8676917589265013,0.8504223216589832,0.7499622618414316
0.012,0.7776701865973425,0.28832941719641286,0.7066203539382995,0.6563326037265178,0.8480625588095327,0.8680364907532018,0.8504223216589832,0.7842089788549963
0.013,0.7875144377204717,0.3622881740733397,0.743376669882541,0.6862655952732608,0.8480625588095327,0.8680364907532018,0.9141152864185107,0.8622276815677098
0.014,0.8095972813373687,0.3818960172105946,0.743376669882541,0.700831273477068,0.8480625588095327,0.8680364907532018,0.9290091477964512,0.8754279628651691
0.015,0.841487859467081,0.38290434504183485,0.743376669882541,0.7020262539838714,0.8480625588095327,0.8680364907532018,0.9290091477964512,0.8892233375204253
0.016,0.841487859467081,0.42129649147026094,0.7614681965685176,0.7020262539838714,0.8480625588095327,0.8680364907532018,0.9290091477964512,0.9073801381586521
0.017,0.8600873747730956,0.4859602290077829,0.7614681965685176,0.7020262539838714,0.8480625588095327,0.8680364907532018,0.9489617227604065,0.928439023794935
0.018,0.8600873747730956,0.4859602290077829,0.7614681965685176,0.7020262539838714,0.8480625588095327,0.8680364907532018,0.9489617227604065,0.9296340043017385
0.019,0.8782441754113225,0.5045597443137976,0.7707778571388119,0.734976472093395,0.8685940203288862,0.8885679522725553,0.9515662610795641,0.943276064123447
0.02,0.8782441754113225,0.5423243880892793,0.7707778571388119,0.734976472093395,0.8685940203288862,0.8885679522725553,0.9515662610795641,0.943276064123447
0.021,0.8782441754113225,0.5423243880892793,0.7707778571388119,0.75458431523065,0.8685940203288862,0.8885679522725553,0.9573750527730832,0.943276064123447
0.022,0.8782441754113225,0.5955637166933978,0.7848014994684205,0.7726758419166264,0.8700450628279143,0.8900189947715833,0.9573750527730832,0.943276064123447
0.023,0.8782441754113225,0.5985742128983724,0.7848014994684205,0.7922836850538814,0.8700450628279143,0.8900189947715833,0.9573750527730832,0.943276064123447
0.024,0.8782441754113225,0.6108021355763662,0.7848014994684205,0.8117194616340795,0.8754613333924984,0.8954352653361675,0.9573750527730832,0.943276064123447
0.025,0.8782441754113225,0.6108021355763662,0.7848014994684205,0.8117194616340795,0.8754613333924984,0.8954352653361675,0.9573750527730832,0.943276064123447
0.026,0.8782441754113225,0.7088203419766882,0.7848014994684205,0.8171357321986636,0.8936181340307253,0.9135920659743944,0.9573750527730832,0.943276064123447
0.027,0.8792525032425628,0.7088203419766882,0.7848014994684205,0.8171357321986636,0.8936181340307253,0.9135920659743944,0.9573750527730832,0.943276064123447
0.028,0.8895506858095235,0.7088203419766882,0.7848014994684205,0.8171357321986636,0.8936181340307253,0.9135920659743944,0.9573750527730832,0.9552678267708888
0.029,0.8895506858095235,0.7181300025469824,0.7848014994684205,0.8171357321986636,0.8936181340307253,0.9135920659743944,0.9573750527730832,0.9552678267708888
0.03,0.8895506858095235,0.7377378456842374,0.7848014994684205,0.8171357321986636,0.9084255133057013,0.9283994452493703,0.9573750527730832,0.9552678267708888
0.031,0.8895506858095235,0.770815682086144,0.7848014994684205,0.8186964538181201,0.9084255133057013,0.9283994452493703,0.9573750527730832,0.9552678267708888
0.032,0.8895506858095235,0.770815682086144,0.7848014994684205,0.8327200961477288,0.9084255133057013,0.9283994452493703,0.9573750527730832,0.9552678267708888
0.033,0.8895506858095235,0.770815682086144,0.7848014994684205,0.842029756718023,0.9084255133057013,0.9283994452493703,0.9573750527730832,0.9552678267708888
0.034,0.8895506858095235,0.770815682086144,0.7848014994684205,0.842029756718023,0.9084255133057013,0.9283994452493703,0.9573750527730832,0.9552678267708888
0.035,0.8895506858095235,0.770815682086144,0.7848014994684205,0.8430380845492632,0.918723695872662,0.938697627816331,0.9573750527730832,0.9552678267708888
0.036,0.8949669563741076,0.8266287152929341,0.7848014994684205,0.8430380845492632,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.037,0.8949669563741076,0.8447202419789106,0.7848014994684205,0.8430380845492632,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.038,0.8949669563741076,0.8574934250255134,0.7848014994684205,0.8611948851874902,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.039,0.8949669563741076,0.8574934250255134,0.7848014994684205,0.8611948851874902,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.04,0.8949669563741076,0.8574934250255134,0.7848014994684205,0.8613669517445469,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.041,0.8964179988731357,0.8767050702453536,0.7848014994684205,0.8613669517445469,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.042,0.8964179988731357,0.8767050702453536,0.7848014994684205,0.8613669517445469,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.043,0.8964179988731357,0.8767050702453536,0.7848014994684205,0.8613669517445469,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
0.044,0.8964179988731357,0.8767050702453536,0.7848014994684205,0.8613669517445469,0.918723695872662,0.938697627816331,0.9585700332798868,0.9552678267708888
