Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0,0.007649883168444964,0.020235488401988754,0.0035000031636061627,0.0,0.008914276975052992,0.013939190957873729,0.0016794973966794862,,0.003662570685418663,0.003662570685418663,0.003662570685418663,0.0,0.0,0.0,0.0027770846705736842
1,0.011587974275211825,0.023633106565081,0.0004189077594886288,0.0,0.0061458837633254545,0.011681805047635324,0.0018022426339853838,0.008341145018347568,2.9551676397903808e-05,2.9551676397903808e-05,2.9551676397903808e-05,0.0,0.0,0.0,0.0011639331336359118
2,0.0038372573189395104,0.013451093393063442,0.0063877967787086916,0.01122725542325412,0.013453538845010897,0.01122725542325412,0.008955179690545222,0.010522511323854964,0.007806924688573588,0.008248876283807847,0.008248876283807847,0.0,0.0,0.0,0.007868243333339305
3,0.0038372573189395104,0.013451093393063442,0.0012854727929038643,0.0,0.004468368175188124,0.01122725542325412,0.004470256281471457,0.0054768442960679104,0.0007174496495067208,0.0007174496495067208,0.0007174496495067208,0.0,0.0,0.0,0.0022559739403679555
4,0.011587974275211825,0.023633106565081,0.002115951555793104,0.0,0.0061458837633254545,0.011681805047635324,0.0025152730423816947,0.008341145018347568,2.9551676397903808e-05,2.9551676397903808e-05,2.9551676397903808e-05,0.0,0.0,0.0,0.0
5,0.004391337895605532,0.019094864917326062,0.0006504805093475077,0.0,0.004744808311180709,0.014213859219700802,0.0011734803486401337,0.002204789182601569,2.0720912322083536e-05,2.0720912322083536e-05,2.0720912322083536e-05,0.0,0.0,0.0,0.0
6,0.0006634605961439046,0.009795239268705765,0.013528384844646956,0.0,0.0023796223535282337,0.016488122788569093,0.008428686846760352,0.26368374882714773,0.012164806518560353,0.012164806518560353,0.012164806518560353,0.0,0.0,0.0,0.00831526821200374
7,0.004408170249501844,0.4415074876875659,0.014524755507343057,0.0,0.002588641238086619,0.008127880883400398,0.014866814965563363,0.022755990601218922,0.000275699575192563,0.0009183050288667757,0.0009183050288667757,0.0,0.0,0.0,0.0
8,0.028569152196770954,0.00946507496424318,0.01634376296192763,0.014213859219700802,0.023544234864018947,0.014213859219700802,0.016529742718459136,0.013785399569700523,0.01680732633218245,0.01680732633218245,0.01680732633218245,0.014213859219700802,0.014213859219700802,0.014213859219700802,0.01564297775250064
9,0.0,0.019104077232527907,0.0029316475630564364,0.014499569695115089,0.008914283116593884,0.014499569695115089,0.008914486345777045,0.0012123731023673094,0.005264465893182913,0.004123338453495826,0.004123338453495826,0.0,0.0,0.0,0.0014434168696685584
10,0.0,0.019104077232527907,0.41509881251518466,0.0,0.005024917332752112,0.014355292977070054,0.0019619560118419375,0.014783752627070351,0.0010018346101612174,0.0010018346101612174,0.0010018346101612174,0.0,0.0,0.0,0.0014419741739063218
11,0.02907420910404295,0.08508467862864895,0.2736877566919022,0.09953567355091437,0.22686078825541178,0.017073513358941406,0.012326884557164393,0.01040645921787986,0.044383293900504425,0.04635202419765713,0.04635202419765713,0.05062607306996814,0.05062607306996814,0.05062607306996814,0.030588319833422854
12,0.3784755563285423,0.12609495494854173,0.04684025420297235,0.39909595540982234,0.2719486889503878,0.38332863955150553,0.35286818966084305,,0.3878736158993337,0.38911461337254866,0.38911464486151937,0.39909595540982234,0.4150374992788438,0.39909595540982234,0.4629248286753939
13,0.0006634605961439046,0.009795239268705765,0.042106743483199344,0.0,0.01445246889131132,0.016488122788569093,0.02207266177388209,0.007764646046636585,0.008871772138550707,0.008871772138550707,0.008871772138550707,0.0,0.0,0.0,0.00831526821200374
14,0.004788963855240325,0.051137346705311545,0.0002516548032468759,0.0,0.0022262722553190134,0.0,0.0022260712594234246,,0.00010921279311994747,0.00010921279311994747,0.00010921279311994747,0.0,0.0,0.0,0.0
15,0.014513996573389797,0.01909933150174009,0.25775491316055915,0.023846741954367662,0.05128922283447457,0.0159415438690215,0.002227243735086586,0.0014915556454581933,0.005454870308465197,0.006724338846227601,0.006724338846227601,0.008037319065418259,0.007992790753530621,0.024247546246677347,0.009650170033719206
16,0.0038372573189395104,0.013451093393063442,0.00033809203159589215,0.0,0.004468368175188124,0.01122725542325412,1.1271099034786778e-05,0.002857761493514957,0.0007174496495067208,0.0007175623040156084,0.0007175623040156084,0.0,0.0,0.0,0.0
17,0.0,0.019104077232527907,0.005145158170775927,0.0,0.008914283116593884,0.014499569695115089,0.0019619560118419375,0.41464431130590684,0.005264465893182913,0.005264465893182913,0.005264465893182913,0.0,0.0,0.0,0.005782352594006111
18,0.004873122819294683,0.0022260712594234246,0.005226644088499955,0.0,0.009746362292152966,0.0,0.003772711236168177,0.008448531059625904,0.006739009301150762,0.006739009301150762,0.006739009301150762,0.0,0.0,0.0,0.005041455476960391
19,0.007649883168444964,0.020235488401988754,0.00317321120070119,0.0,0.005585291463837719,0.013939190957873729,0.0016794973966794862,0.006187526534783763,0.0018104169128936782,0.0018104169128936782,0.0018104169128936782,0.0,0.0,0.0,0.0013865402709625759
20,0.011525456135537217,0.02249801962803803,0.000330579736055647,0.0,0.004468371943860869,0.0,0.0022269436372397656,0.009696515867481964,0.0007175623040156084,0.0007175623040156084,0.0007175623040156084,0.0,0.0,0.0,0.003002488161523562
21,0.007649883168444964,0.020235488401988754,0.00016645520940963121,0.0,0.005585291463837719,0.013939190957873729,0.0016794973966794862,0.006187526534783763,0.00017081052955614405,0.00017081052955614405,0.00017081052955614405,0.0,0.0,0.0,0.0
22,0.0038372573189395104,0.013451093393063442,0.021117971903581993,0.0,0.004468368175188124,0.057485494660760125,0.004465436770300531,0.4027238819966403,0.011338640600899211,0.009573919331595175,0.009573919331595175,0.0,0.0,0.0,0.004501392234940845
23,0.021551863965924987,0.014449319959268217,0.023328763715269648,0.016678741146630344,0.01445246889131132,0.033552559711026504,0.02045145238279862,0.06340772748029937,0.021425627360787753,0.021425627360787753,0.021425627360787753,0.05062607306996795,0.0,0.016678741146630344,0.018357269597627037
24,0.016277820925909483,0.023636177332655328,0.018093898053881986,0.017702001733458983,0.0221703686524229,0.026635126503466736,0.016523391794820864,0.011144649202156326,0.015844436949053336,0.015143043558417616,0.015143043558417616,0.017702001733458983,0.017702001733458983,0.017702001733458983,0.017702001733458983
25,0.011587974275211825,0.023633106565081,0.0005236537077515421,0.0,0.0061458837633254545,0.011681805047635324,0.0025152730423816947,0.008341145018347568,0.00042914925010073904,0.00042914925010073904,0.00042914925010073904,0.0,0.0,0.0,0.0
26,0.0,0.019104077232527907,0.003293100255717955,0.014499569695115089,0.005024917332752112,0.014499569695115089,0.008914486345777045,0.014783752627070351,0.0010018346101612174,0.00043317628261484013,0.00043317628261484013,0.0,0.014355292977070054,0.0,0.0014419741739063218
