T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.004748088415443274,0.026225480882495975,0.0015284468095710865,0.2079249923959232,0.20803313328497555,0.20803313328497555
61.0,0.004748088415443274,0.026225480882495975,0.0015284468095710865,0.2079249923959232,0.20803313328497555,0.20803313328497555
62.0,0.004748088415443274,0.026225480882495975,0.0015284468095710865,0.2079249923959232,0.20803313328497555,0.20803313328497555
63.0,0.004748088415443274,0.026225480882495975,0.0015284468095710865,0.2079249923959232,0.20803313328497555,0.20803313328497555
64.0,0.004748088415443274,0.026225480882495975,0.0015284468095710865,0.2079249923959232,0.20803313328497555,0.20803313328497555
65.0,0.0031653922769621823,0.023850097755577348,0.0016727893594290213,0.13967426117906404,0.13873389796687044,0.13873389796687044
66.0,0.0031653922769621823,0.023850097755577348,0.0016727893594290213,0.13967426117906404,0.13873389796687044,0.13873389796687044
67.0,0.0031653922769621823,0.023850097755577348,0.0016727893594290213,0.13967426117906404,0.13873389796687044,0.13873389796687044
68.0,0.0031653922769621823,0.023850097755577348,0.0016727893594290213,0.13967426117906404,0.13873389796687044,0.13873389796687044
69.0,0.0031653922769621823,0.023850097755577348,0.0016727893594290213,0.13967426117906404,0.13873389796687044,0.13873389796687044
70.0,0.002374044207721637,0.02125090498735233,0.0018109528063390118,0.10475736399658159,0.10405209158743639,0.10405209158743639
71.0,0.002374044207721637,0.02125090498735233,0.0018109528063390118,0.10475736399658159,0.10405209158743639,0.10405209158743639
72.0,0.002374044207721637,0.02125090498735233,0.0018109528063390118,0.10475736399658159,0.10405209158743639,0.10405209158743639
73.0,0.002374044207721637,0.02125090498735233,0.0018109528063390118,0.10475736399658159,0.10405209158743639,0.10405209158743639
