T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,1.7958881368320572,1.2585691744471477,1.4016873468916782,1.4188609802032488,0.0,0.0
39.0,1.7958881368320572,1.2585691744471477,1.4016873468916782,1.4188609802032488,0.0,0.0
40.0,1.7958881368320572,1.2585691744471477,1.4016873468916782,1.4188609802032488,0.0,0.0
41.0,1.7958881368320572,1.2585691744471477,1.4016873468916782,1.4188609802032488,0.0,0.0
42.0,1.1239067692767124,1.289783803145477,1.3259595725421571,0.9989531495112681,0.7884517006044618,0.5809329046600749
43.0,0.8660752679358414,1.2022831325441845,0.8781501169907215,0.6822449819200076,0.7575640909714184,0.4872089020317449
44.0,0.8686611607715281,1.1957148582338706,0.8327709562308562,0.6861524715255312,0.7561559511665994,0.5051118471511881
45.0,0.8298949120781651,1.159247243508765,0.8461814392216568,0.7882110965259307,0.8273051181855532,0.5755684053585476
46.0,0.7621686505572108,1.1357450930894166,0.8193122540131013,0.7461016235034809,0.8424042455236521,0.6119845196632614
47.0,0.7406729309554324,1.1255921418688917,0.7801951031077541,0.7700228023633068,0.8382123723197074,0.6668283957898571
48.0,0.7202922493506699,1.123063236313288,0.7828663518674749,0.7631175180011849,0.837194519839123,0.6486482312085807
49.0,0.7104856181301059,1.121740041136513,0.7721630795096546,0.7526720315284414,0.8255884910254738,0.6396609008481334
50.0,0.634981079987275,1.070115595062321,0.7519844341221641,0.714563052893677,0.6994622794202482,0.5509237312114506
51.0,0.5845495795947844,1.0611925565757871,0.7464851889601578,0.6813624000265358,0.6828594966430206,0.5082005618390791
52.0,0.5702603672706806,1.0508970949917755,0.7492171845670508,0.669266414472509,0.6660787373949298,0.4944692894899965
53.0,0.5415977222674336,1.0511197930371705,0.7451162690154085,0.6261292592076241,0.6647363016256356,0.49401874013698027
54.0,0.5295817591224647,1.049314235828826,0.7269314124169406,0.6214557729913159,0.647713396471235,0.505501823394141
55.0,0.5152512299974134,1.0343629502174663,0.7459808040690423,0.5975631534123418,0.6433542473631847,0.5405921148450856
56.0,0.4882050812854099,1.0313512329130343,0.759050945525861,0.5751184186289914,0.6317388688783759,0.5261972971528617
57.0,0.47587927360731364,0.960714010149276,0.6236830597029484,0.5022728324145734,0.5568977675631948,0.4580665676078912
58.0,0.45905554207927357,0.9476315550535163,0.6148280029339109,0.49648190660868635,0.5309106197459411,0.4506353241859407
59.0,0.4494849371361895,0.9467977771375388,0.6138969191906114,0.49698395345650814,0.515204370225542,0.44351028872091985
60.0,0.4194217492910975,0.8835811583890681,0.5530886521734454,0.48246780976426035,0.44565933253156814,0.4527078577300787
61.0,0.4147545101597844,0.8763943885113213,0.5344316459811416,0.46541030941092554,0.43309788822390255,0.4384821324860925
62.0,0.4090216569037456,0.8704869378723143,0.5152867958468142,0.4460427832660637,0.4120001447194523,0.42012678747439014
63.0,0.41945340102654277,0.8486342984770895,0.47320150541518996,0.4249962465668457,0.39123160175504845,0.40250260676806543
