Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,echonest/version_3_2_1,echonest/version_3_2_1_lowerci,echonest/version_3_2_1_upperci,gkiokas2012/default,gkiokas2012/default_lowerci,gkiokas2012/default_upperci,klapuri2006/percival2014,klapuri2006/percival2014_lowerci,klapuri2006/percival2014_upperci,oliveira2010/ibt,oliveira2010/ibt_lowerci,oliveira2010/ibt_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,scheirer1998/percival2014,scheirer1998/percival2014_lowerci,scheirer1998/percival2014_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,zplane/auftakt_v3,zplane/auftakt_v3_lowerci,zplane/auftakt_v3_upperci
37.675820495646356,-0.0051445979341551585,-0.018344643158294167,0.00805544728998385,-0.40330613533675996,-0.4843722750948793,-0.32223999557864064,-0.43647968417324456,-0.5183055098637164,-0.35465385848277275,0.04594585814841383,-0.05839438123432007,0.15028609753114774,0.057199481228031035,-0.008812577823010037,0.12321154027907211,0.0028968136720592622,-0.012902818070262013,0.018696445414380536,0.008631173095724795,-0.0537509522818308,0.07101329847328039,0.035389591738568496,-0.040290432890964734,0.11106961636810173,0.024694409425790986,-0.0761497518402484,0.1255385706918304,-0.07580596669497278,-0.11475930108271695,-0.03685263230722859,-0.1605049007518479,-0.20907014290268738,-0.11193965860100841,0.008850336742798347,-0.10853362750168867,0.12623430098728536,-0.02363587507098598,-0.05425438682138896,0.006982636679416992,-0.16802699274363087,-0.21314393692158468,-0.12291004856567705,-0.1624136223744123,-0.21650109025099679,-0.10832615449782777,-0.024428440187122355,-0.04214781456359074,-0.006709065810653968,-0.14880742862868246,-0.19630970858082195,-0.10130514867654297
40.72241134903037,-0.004621351074807271,-0.01725495503158167,0.008012252881967129,-0.3173061974402411,-0.3805786858643155,-0.2540337090161667,-0.35013585137527703,-0.4140012781026199,-0.2862704246479342,0.13647017338329792,0.0667536624107942,0.20618668435580165,0.04751400033563018,-0.010265566882770631,0.10529356755403099,0.0027016627587824523,-0.01241997407700256,0.017823299594567465,-0.00651427079280531,-0.05883171043375637,0.04580316884814575,0.01595659912149567,-0.04751326659112463,0.07942646483411597,-0.12420688153437269,-0.19158743497193909,-0.05682632809680631,-0.06980184369131158,-0.10663533088583227,-0.03296835649679089,-0.14318002996216433,-0.18568860663668552,-0.10067145328764314,-0.1647603625975656,-0.24319223585816097,-0.08632848933697024,-0.02148273752361892,-0.049215793166687116,0.006250318119449275,-0.14801198131280874,-0.1875023039380299,-0.10852165868758756,-0.135610909329916,-0.1809719453452614,-0.09024987331457063,-0.02324587276313577,-0.04020487210237625,-0.006286873423895289,-0.1389389257924884,-0.18196464121015396,-0.09591321037482284
43.76900220241437,-0.004099405087613278,-0.016172449730809023,0.007973639555582465,-0.23686436958531532,-0.2850253312221431,-0.18870340794848756,-0.2665699299436117,-0.3151822169445586,-0.21795764294266484,0.16159489091221557,0.09912072366226123,0.22406905816216993,0.037876477697612765,-0.012150173217694536,0.08790312861292007,0.0025082500839221245,-0.011942432177550144,0.016958932345394393,-0.020997168492487284,-0.06414987856075152,0.02215554157577696,-0.0030712787227272983,-0.05542278391803352,0.049280226472578924,-0.18727102116245747,-0.24765189659831024,-0.1268901457266047,-0.06380582661330385,-0.09854899067860133,-0.029062662548006366,-0.1262220659327579,-0.1630268020929973,-0.08941732977251848,-0.23514108260431657,-0.3054252362353296,-0.16485692897330356,-0.019370055774953814,-0.04432401023836871,0.005583898688461084,-0.1283322876104454,-0.16252376186827808,-0.09414081335261273,-0.10999793925440901,-0.14741283663853313,-0.07258304187028489,-0.02206587789715448,-0.03827239797069122,-0.005859357823617739,-0.1289550768569434,-0.16766922927875322,-0.0902409244351336
46.81559305579838,-0.0035798273572697757,-0.015099167742714952,0.007939513028175402,-0.16416303992026385,-0.2002224035723812,-0.1281036762681465,-0.18886871259499022,-0.22526599527690017,-0.15247142991308027,0.14026608003697066,0.08479565515698301,0.19573650491695832,0.02835039658905067,-0.014556906656439127,0.07125769983454047,0.0023180196982029175,-0.011469913063698232,0.016105952460104066,-0.03429612018367835,-0.06947257955753479,0.0008803391901780894,-0.021005349402714986,-0.06368031912651098,0.02166962032108101,-0.18715519866793118,-0.24076700275412025,-0.1335433945817421,-0.057824958511592785,-0.09051372102183344,-0.02513619600135212,-0.1098701683897295,-0.14143718212317816,-0.07830315465628085,-0.2300282848254376,-0.29243314808106535,-0.16762342156980986,-0.01733394853960301,-0.03964751896201731,0.004979621882811293,-0.1092380511526027,-0.13856369915520586,-0.07991240314999955,-0.08613088445282135,-0.11663009564321111,-0.0556316732624316,-0.020890913279005212,-0.03635415612353785,-0.0054276704344725715,-0.1188499439259583,-0.1534677423865041,-0.0842321454654125
49.86218390918239,-0.0030636852684733625,-0.014037245074185325,0.007909874537238602,-0.10138459659336857,-0.12899051763604566,-0.07377867555069148,-0.1201189920461548,-0.14798361332950363,-0.09225437076280596,0.09142981005936655,0.048993260949080596,0.1338663591696525,0.0189992402850159,-0.01756103375678738,0.05555951432681918,0.0021324156523494717,-0.011002251758905287,0.01526708306360423,-0.045889726046735614,-0.07451982287255922,-0.01725962922091201,-0.03715692052708182,-0.0718900499260974,-0.0024237911280662328,-0.14651660326026134,-0.18753125137079696,-0.10550195514972573,-0.05186628243682164,-0.08254336029569892,-0.02118920457794437,-0.09436349705918032,-0.12126098506279477,-0.06746600905556586,-0.17715843080891103,-0.2249000345553707,-0.12941682706245136,-0.01541053453217886,-0.03525347931117946,0.004432410246821738,-0.09097941145534263,-0.1159670859946176,-0.06599173691606768,-0.06456591723008323,-0.08938920487855732,-0.03974262958160914,-0.01972343659851469,-0.03445403873951296,-0.004992834457516424,-0.10861758910344388,-0.13940240077720284,-0.07783277742968493
52.9087747625664,-0.0025520462059206365,-0.012988934003660833,0.007884841591819559,-0.05071142775291114,-0.07370163010040578,-0.027721225405416494,-0.06340756101384727,-0.08661320884027358,-0.04020191318742096,0.034032150281206694,0.00534954994882636,0.06271475061358703,0.009886492060580385,-0.021206695332602183,0.04097967945376295,0.0019528819970864248,-0.010539422456436943,0.014445186450609795,-0.05525658626201624,-0.07887160032931159,-0.031641572194720885,-0.05083729970444232,-0.07948628906514621,-0.022188310343738433,-0.08801242414891537,-0.11573397041485738,-0.06029087788297337,-0.04593684143963364,-0.07465226692585646,-0.017221415953410826,-0.0799412116672114,-0.10281654995257448,-0.057065873381848306,-0.10426798210271943,-0.13653623595926745,-0.0719997282461714,-0.013635932467293749,-0.03120692882066095,0.003935063886073453,-0.07380650803472712,-0.09505761921558006,-0.05255539685387417,-0.04585920989112473,-0.06633424672322148,-0.02538417305902797,-0.018565905545509624,-0.03257609407692171,-0.004555717014097536,-0.09825207449331093,-0.12551213189321658,-0.07099201709340527
55.95536561595041,-0.0020459784660206747,-0.011956630486409811,0.007864673554368463,-0.01432078602815115,-0.03509438174617531,0.00645280968987301,-0.021814986525846403,-0.0427832554881924,-0.0008467175635004029,-0.01300339014976433,-0.03549891283061636,0.009492132531087702,0.001075899625331389,-0.025485712236595005,0.027637511487257783,0.001780862946104291,-0.010081570067541247,0.01364329595974983,-0.061875954902344155,-0.08184815085547376,-0.04190375894921455,-0.06135860611932217,-0.0855882435754152,-0.03712896866322915,-0.03427466228553312,-0.05601643832910124,-0.012532886241965004,-0.040043694841994305,-0.0668555107352663,-0.013231878948722305,-0.06684218234726726,-0.08638362884713652,-0.047300735847397996,-0.03906193720997202,-0.06436965785209225,-0.013754216567851786,-0.012046196506678791,-0.027569888987450025,0.003477495974092441,-0.05796932503724753,-0.07612326212980318,-0.039815387944691874,-0.03056588574247083,-0.04788247283375338,-0.01324929865118828,-0.017420780259916616,-0.03072456448809773,-0.004116996031735503,-0.08774766819114746,-0.11183149016537561,-0.06366384621691931
59.00195646933442,-0.0015468168353631045,-0.010943314945251902,0.007849681274525693,0.007111169141382767,-0.011647769108412698,0.025870107391178232,0.003397910215954064,-0.015536821546851407,0.022332641978759536,-0.03734755156119169,-0.05920670945600072,-0.015488393666382657,-0.007291496081731748,-0.03026378092926676,0.015680788765803266,0.0016178503474141349,-0.009629172468247809,0.012864873163076078,-0.0654182163867698,-0.082760776777551,-0.048075655995988585,-0.06827017958927323,-0.08930962621873526,-0.0472307329598112,-0.0005728841485239111,-0.021699617774254092,0.02055384947720627,-0.03419865801310327,-0.05917490014398551,-0.00922241588222103,-0.055220632371842854,-0.07212140171631146,-0.03831986302737426,-4.876314698321754e-05,-0.024640566116945234,0.0245430398229788,-0.010658512243973899,-0.02438506286374182,0.003068038375794023,-0.04367243265934383,-0.05937318968863174,-0.027971675630055915,-0.018934449741969932,-0.03397105153065463,-0.003897847953285233,-0.016291237036777546,-0.02890483532448776,-0.003677638749067333,-0.07715884889685168,-0.09845454267951399,-0.055863155114189364
62.04854732271843,-0.0010565314290660825,-0.009953087553367667,0.007840024695235502,0.01648697425696144,8.264996281503664e-05,0.03289129855110784,0.01530869089283654,-0.001249361387287675,0.03186674317296076,-0.04239215941496438,-0.06276790671138302,-0.022016412118545735,-0.014890382439983668,-0.03521527206920978,0.00543450718924245,0.0014654496120961144,-0.009183173794270014,0.012114073018462242,-0.06600942131075666,-0.08152902045275882,-0.050489822168754486,-0.07168690810853073,-0.09051479571573605,-0.05285902050132542,0.01537582789594745,-0.004317199055418053,0.03506885484731295,-0.028424885023213116,-0.051646598088645,-0.005203171957781229,-0.0450289818344206,-0.05998205561241429,-0.030075908056426903,0.016188154155086974,-0.006734794903177323,0.039111103213351275,-0.009445081478009251,-0.02165187324490586,0.0027617102888873608,-0.031012131524443327,-0.044903486021044034,-0.01712077702784262,-0.0104824103661795,-0.023938441480382662,0.0029736207480236653,-0.015182159527760555,-0.027124649568588788,-0.0032396694869323197,-0.06668364099203698,-0.08562154511211437,-0.0477457368719596
65.09513817610244,-0.000577185019249216,-0.008990266214044987,0.007835896175546555,0.01723108671603138,0.002767449941531587,0.03169472349053117,0.01762763164961939,0.0030284534342538,0.03222680986498498,-0.03382181927439906,-0.05131649822618285,-0.016327140322615268,-0.021368572446955877,-0.03992467840172544,-0.002812466492186312,0.0013252827133915113,-0.008744651323875512,0.011395216750658535,-0.06384207511898829,-0.07826371763833684,-0.04942043259963974,-0.07180615983060815,-0.08930204113405772,-0.05431027852715857,0.01841426479577378,0.001505771620481964,0.0353227579710656,-0.022747183591031905,-0.04430838036639877,-0.0011859868156650424,-0.0361902196340524,-0.04984199455116965,-0.02253844471693514,0.0162630063626156,-0.003418707812987476,0.03594472053821868,-0.008371545522206786,-0.01935029666028911,0.002607205615875541,-0.02006893210405484,-0.03275138440095793,-0.007386479807151746,-0.004620666772248986,-0.017124731386461315,0.007883397841963343,-0.014098680387275344,-0.02539216710030559,-0.0028051936742450982,-0.05654100371617628,-0.0735736966941161,-0.03950831073823645
